year,month,Yield Amount,temp_min,temp_max
2013,7,154.4,267,289
2021,6,223.3,244,300
2020,6,182.6,244,300
2016,8,172.2,244,300
2019,7,169.6,250,300
2015,6,154.6,250,300
2020,6,182.6,244,289
2013,7,180.4,244,294
2019,6,137.7,244,300
2019,9,137.7,244,300
2023,8,183.2,256,294
2010,7,170.4,244,272
2011,7,181.2,250,294
2019,9,137.7,244,300
2018,7,139.1,244,300
2013,6,180.4,244,300
2022,8,208.8,244,300
2020,6,169.4,250,272
2011,7,157.4,244,289
2020,6,169.4,244,289
2013,7,182,267,289
2021,6,176.6,244,300
2020,6,169.4,244,300
2016,8,169.1,244,300
2019,7,159.6,250,300
2015,6,148.5,250,300
2020,6,169.4,244,289
2013,7,165.9,244,294
2019,6,166.9,244,300
2019,9,166.9,244,300
2023,8,211.1,256,294
2010,7,144,244,272
2011,7,181.6,250,294
2019,9,166.9,244,300
2018,7,198,244,300
2013,6,165.9,244,300
2022,8,223.7,244,300
2020,6,179.1,250,272
2011,7,146,244,289
2020,6,179.1,244,289
2013,7,162.3,267,289
2021,6,194.7,244,300
2020,6,179.1,244,300
2016,8,168.2,244,300
2019,7,171.9,250,300
2015,6,138.6,250,300
2020,6,179.1,244,289
2013,7,140.3,244,294
2019,6,211.1,244,300
2019,9,211.1,244,300
2023,8,169,256,294
2010,7,196.2,244,272
2011,7,186.3,250,294
2019,9,211.1,244,300
2018,7,228,244,300
2013,6,140.3,244,300
2022,8,178,244,300
2020,6,159.6,250,272
2011,7,164,244,289
2020,6,159.6,244,289
2013,7,172.7,267,289
2021,6,188.5,244,300
2020,6,159.6,244,300
2016,8,140.9,244,300
2019,7,187.4,250,300
2015,6,167.5,250,300
2020,6,159.6,244,289
2013,7,158.7,244,294
2019,6,171.4,244,300
2019,9,171.4,244,300
2023,8,208.7,256,294
2010,7,163.6,244,272
2011,7,190.1,250,294
2019,9,171.4,244,300
2018,7,192.7,244,300
2013,6,158.7,244,300
2022,8,221.7,244,300
2020,6,175.2,250,272
2011,7,158,244,289
2020,6,175.2,244,289
2013,7,177.5,267,289
2021,6,169.4,244,300
2020,6,175.2,244,300
2016,8,145.6,244,300
2019,7,188.4,250,300
2015,6,160.2,250,300
2020,6,175.2,244,289
2013,7,172.2,244,294
2019,6,201.3,244,300
2019,9,201.3,244,300
2023,8,226.6,256,294
2010,7,151.6,244,272
2011,7,188.7,250,294
2019,9,201.3,244,300
2018,7,181.5,244,300
2013,6,172.2,244,300
2022,8,173,244,300
2020,6,191.3,250,272
2011,7,149.5,244,289
2020,6,191.3,244,289
2013,7,165.6,267,289
2021,6,198.5,244,300
2020,6,191.3,244,300
2016,8,169.8,244,300
2019,7,173.3,250,300
2015,6,157.3,250,300
2020,6,191.3,244,289
2013,7,164,244,294
2019,6,182.6,244,300
2019,9,182.6,244,300
2023,8,229.1,256,294
2010,7,167.1,244,272
2011,7,169,250,294
2019,9,182.6,244,300
2018,7,219,244,300
2013,6,164,244,300
2022,8,232,244,300
2020,6,187.9,250,272
2011,7,176.8,244,289
2020,6,187.9,244,289
2013,7,182.8,267,289
2021,6,215.8,244,300
2020,6,187.9,244,300
2016,8,192.8,244,300
2019,7,183.7,250,300
2015,6,170.8,250,300
2020,6,187.9,244,289
2013,7,179.9,244,294
2019,6,201.4,244,300
2019,9,201.4,244,300
2023,8,183.9,256,294
2010,7,180.7,244,272
2011,7,189.2,250,294
2019,9,201.4,244,300
2018,7,225.1,244,300
2013,6,179.9,244,300
2022,8,217.3,244,300
2020,6,190.1,250,272
2011,7,147.6,244,289
2020,6,190.1,244,289
2013,7,150.9,267,289
2021,6,179.3,244,300
2020,6,190.1,244,300
2016,8,149.8,244,300
2019,7,143.8,250,300
2015,6,157.3,250,300
2020,6,190.1,244,289
2013,7,167.9,244,294
2019,6,185,244,300
2019,9,185,244,300
2023,8,207.2,256,294
2010,7,171.4,244,272
2011,7,178.8,250,294
2019,9,185,244,300
2018,7,212.2,244,300
2013,6,167.9,244,300
2022,8,160,244,300
2020,6,173.5,250,272
2011,7,149.8,244,289
2020,6,173.5,244,289
2013,7,144.5,267,289
2021,6,162.4,244,300
2020,6,173.5,244,300
2016,8,183.9,244,300
2019,7,142.8,250,300
2015,6,156.3,250,300
2020,6,173.5,244,289
2013,7,157.8,244,294
2019,6,169.9,244,300
2019,9,169.9,244,300
2023,8,206.2,256,294
2010,7,188.7,244,272
2011,7,183.9,250,294
2019,9,169.9,244,300
2018,7,201.6,244,300
2013,6,157.8,244,300
2022,8,208.6,244,300
2020,6,187.9,250,272
2011,7,169.2,244,289
2020,6,187.9,244,289
2013,7,166.7,267,289
2021,6,172.2,244,300
2020,6,187.9,244,300
2016,8,201.2,244,300
2019,7,162.2,250,300
2015,6,156.3,250,300
2020,6,187.9,244,289
2013,7,157.2,244,294
2019,6,218.3,244,300
2019,9,218.3,244,300
2023,8,234.2,256,294
2010,7,179.7,244,272
2011,7,168.8,250,294
2019,9,218.3,244,300
2018,7,225.1,244,300
2013,6,157.2,244,300
2022,8,227.2,244,300
2020,6,185.8,250,272
2011,7,173.8,244,289
2020,6,185.8,244,289
2013,7,172.1,267,289
2021,6,205.8,244,300
2020,6,185.8,244,300
2016,8,180.1,244,300
2019,7,186.7,250,300
2015,6,179.7,250,300
2020,6,185.8,244,289
2013,7,182.7,244,294
2019,6,188.2,244,300
2019,9,188.2,244,300
2023,8,202,256,294
2010,7,181.7,244,272
2011,7,200.5,250,294
2019,9,188.2,244,300
2018,7,213.9,244,300
2013,6,182.7,244,300
2022,8,211.4,244,300
2020,6,191,250,272
2011,7,162.5,244,289
2020,6,191,244,289
2013,7,159,267,289
2021,6,185.9,244,300
2020,6,191,244,300
2016,8,177,244,300
2019,7,166.2,250,300
2015,6,138.1,250,300
2020,6,191,244,289
2013,7,156,244,294
2019,6,192.6,244,300
2019,9,192.6,244,300
2023,8,211,256,294
2010,7,180.1,244,272
2011,7,186.8,250,294
2019,9,192.6,244,300
2018,7,222.8,244,300
2013,6,156,244,300
2022,8,230.2,244,300
2020,6,191.1,250,272
2011,7,175.1,244,289
2020,6,191.1,244,289
2013,7,199.1,267,289
2021,6,163.2,244,300
2020,6,191.1,244,300
2016,8,143.9,244,300
2019,7,169,250,300
2015,6,185.2,250,300
2020,6,191.1,244,289
2013,7,157.9,244,294
2019,6,233,244,300
2019,9,233,244,300
2023,8,198.9,256,294
2010,7,142.6,244,272
2011,7,188.4,250,294
2019,9,233,244,300
2018,7,235.9,244,300
2013,6,157.9,244,300
2022,8,207,244,300
2020,6,222,250,272
2011,7,156.4,244,289
2020,6,222,244,289
2013,7,198.2,267,289
2021,6,216.8,244,300
2020,6,222,244,300
2016,8,174.2,244,300
2019,7,140.5,250,300
2015,6,166.9,250,300
2020,6,222,244,289
2013,7,192.4,244,294
2019,6,210.5,244,300
2019,9,210.5,244,300
2023,8,203.6,256,294
2010,7,176.5,244,272
2011,7,183.7,250,294
2019,9,210.5,244,300
2018,7,177.7,244,300
2013,6,192.4,244,300
2022,8,225.5,244,300
2020,6,214.5,250,272
2020,6,214.5,244,289
2013,7,193.3,267,289
2021,6,231.7,244,300
2020,6,214.5,244,300
2016,8,172.5,244,300
2019,7,185.2,250,300
2015,6,180.1,250,300
2020,6,214.5,244,289
2013,7,173.3,244,294
2019,6,199.8,244,300
2019,9,199.8,244,300
2023,8,187,256,294
2010,7,172.2,244,272
2011,7,193.5,250,294
2019,9,199.8,244,300
2018,7,194,244,300
2013,6,173.3,244,300
2022,8,189.7,244,300
2020,6,212.8,250,272
2020,6,212.8,244,289
2013,7,186.4,267,289
2021,6,214,244,300
2020,6,212.8,244,300
2016,8,154.7,244,300
2019,7,180.3,250,300
2015,6,156.4,250,300
2020,6,212.8,244,289
2013,7,170.5,244,294
2019,6,173,244,300
2019,9,173,244,300
2023,8,209.6,256,294
2010,7,172.4,244,272
2011,7,174.4,250,294
2019,9,173,244,300
2018,7,201.2,244,300
2013,6,170.5,244,300
2022,8,170.3,244,300
2020,6,182.9,250,272
2020,6,182.9,244,289
2013,7,163.5,267,289
2021,6,216.9,244,300
2020,6,182.9,244,300
2016,8,181.5,244,300
2019,7,147.5,250,300
2015,6,164.6,250,300
2020,6,182.9,244,289
2013,7,162,244,294
2019,6,208.6,244,300
2019,9,208.6,244,300
2023,8,189.9,256,294
2010,7,176.1,244,272
2011,7,192.2,250,294
2019,9,208.6,244,300
2018,7,186.4,244,300
2013,6,162,244,300
2022,8,226.4,244,300
2020,6,195.9,250,272
2020,6,195.9,244,289
2013,7,176.7,267,289
2021,6,188.9,244,300
2020,6,195.9,244,300
2016,8,163.4,244,300
2019,7,151.8,250,300
2015,6,151.6,250,300
2020,6,195.9,244,289
2013,7,169.1,244,294
2019,6,204.7,244,300
2019,9,204.7,244,300
2023,8,223,256,294
2010,7,188.1,244,272
2011,7,166.9,250,294
2019,9,204.7,244,300
2018,7,225.8,244,300
2013,6,169.1,244,300
2022,8,222,244,300
2020,6,211.5,250,272
2020,6,211.5,244,289
2013,7,174.2,267,289
2021,6,187.2,244,300
2020,6,211.5,244,300
2016,8,170.7,244,300
2019,7,149.4,250,300
2015,6,189,250,300
2020,6,211.5,244,289
2013,7,165.6,244,294
2019,6,198.5,244,300
2019,9,198.5,244,300
2023,8,209.8,256,294
2010,7,191,244,272
2011,7,147.9,250,294
2019,9,198.5,244,300
2018,7,174.1,244,300
2013,6,165.6,244,300
2022,8,216.8,244,300
2020,6,172.4,250,272
2020,6,172.4,244,289
2013,7,141.7,267,289
2021,6,212,244,300
2020,6,172.4,244,300
2016,8,175.1,244,300
2019,7,167.6,250,300
2015,6,173.2,250,300
2020,6,172.4,244,289
2013,7,202.4,244,294
2019,6,203,244,300
2019,9,203,244,300
2023,8,222.4,256,294
2010,7,180.2,244,272
2011,7,191.8,250,294
2019,9,203,244,300
2018,7,199.7,244,300
2013,6,202.4,244,300
2022,8,194.2,244,300
2020,6,197.6,250,272
2020,6,197.6,244,289
2013,7,181.3,267,289
2021,6,193.8,244,300
2020,6,197.6,244,300
2016,8,194.3,244,300
2019,7,176.5,250,300
2015,6,162.8,250,300
2020,6,197.6,244,289
2013,7,166,244,294
2019,6,199.3,244,300
2019,9,199.3,244,300
2023,8,204.9,256,294
2010,7,174.3,244,272
2011,7,166.8,250,294
2019,9,199.3,244,300
2018,7,197,244,300
2013,6,166,244,300
2022,8,236.7,244,300
2020,6,204.8,250,272
2020,6,204.8,244,289
2013,7,193.5,267,289
2021,6,219.1,244,300
2020,6,204.8,244,300
2016,8,177.6,244,300
2019,7,137.9,250,300
2015,6,162.8,250,300
2020,6,204.8,244,289
2013,7,168,244,294
2019,6,224.9,244,300
2019,9,224.9,244,300
2023,8,221,256,294
2010,7,156,244,272
2011,7,190.9,250,294
2019,9,224.9,244,300
2018,7,239.9,244,300
2013,6,168,244,300
2022,8,208,244,300
2020,6,175.6,250,272
2020,6,175.6,244,289
2013,7,177.9,267,289
2021,6,220.8,244,300
2020,6,175.6,244,300
2016,8,145.6,244,300
2019,7,190.9,250,300
2015,6,175.5,250,300
2020,6,175.6,244,289
2013,7,173.8,244,294
2019,6,211.6,244,300
2019,9,211.6,244,300
2023,8,225,256,294
2010,7,187.8,244,272
2011,7,186.6,250,294
2019,9,211.6,244,300
2018,7,205.7,244,300
2013,6,173.8,244,300
2022,8,192.2,244,300
2020,6,192.9,250,272
2020,6,192.9,244,289
2013,7,189.6,267,289
2021,6,191.9,244,300
2020,6,192.9,244,300
2016,8,145.8,244,300
2019,7,148.7,250,300
2015,6,142,250,300
2020,6,192.9,244,289
2013,7,148.5,244,294
2019,6,193,244,300
2019,9,193,244,300
2023,8,210.7,256,294
2010,7,177,244,272
2011,7,190,250,294
2019,9,193,244,300
2018,7,207,244,300
2013,6,148.5,244,300
2022,8,222.5,244,300
2020,6,213.6,250,272
2020,6,213.6,244,289
2013,7,199.9,267,289
2021,6,180.3,244,300
2020,6,213.6,244,300
2016,8,172.6,244,300
2019,7,180.9,250,300
2015,6,162,250,300
2020,6,213.6,244,289
2013,7,158.9,244,294
2019,6,202.6,244,300
2019,9,202.6,244,300
2023,8,211.1,256,294
2010,7,176.7,244,272
2011,7,179,250,294
2019,9,202.6,244,300
2018,7,207.8,244,300
2013,6,158.9,244,300
2022,8,217,244,300
2020,6,203,250,272
2020,6,203,244,289
2013,7,189.6,267,289
2021,6,204.2,244,300
2020,6,203,244,300
2016,8,152.5,244,300
2019,7,196,250,300
2015,6,149,250,300
2020,6,203,244,289
2013,7,181.2,244,294
2019,6,202.2,244,300
2019,9,202.2,244,300
2023,8,192.4,256,294
2010,7,182.3,244,272
2011,7,195.3,250,294
2019,9,202.2,244,300
2018,7,183.7,244,300
2013,6,181.2,244,300
2022,8,218.8,244,300
2020,6,175.3,250,272
2020,6,175.3,244,289
2013,7,175.4,267,289
2021,6,194.8,244,300
2020,6,175.3,244,300
2016,8,183,244,300
2019,7,172.6,250,300
2015,6,162.6,250,300
2020,6,175.3,244,289
2013,7,178,244,294
2019,6,211.5,244,300
2019,9,211.5,244,300
2023,8,202.2,256,294
2010,7,173.1,244,272
2011,7,182.5,250,294
2019,9,211.5,244,300
2018,7,208.1,244,300
2013,6,178,244,300
2022,8,230.2,244,300
2020,6,201.5,250,272
2020,6,201.5,244,289
2013,7,196.3,267,289
2021,6,176.6,244,300
2020,6,201.5,244,300
2016,8,164.7,244,300
2019,7,168.8,250,300
2015,6,169.6,250,300
2020,6,201.5,244,289
2013,7,166.8,244,294
2019,6,189.5,244,300
2019,9,189.5,244,300
2023,8,229.6,256,294
2010,7,178.2,244,272
2011,7,172,250,294
2019,9,189.5,244,300
2018,7,159,244,300
2013,6,166.8,244,300
2022,8,233.7,244,300
2020,6,196,250,272
2020,6,196,244,289
2013,7,180.9,267,289
2021,6,208,244,300
2020,6,196,244,300
2016,8,195.2,244,300
2019,7,186.8,250,300
2020,6,196,244,289
2013,7,170.3,244,294
2019,6,214.5,244,300
2019,9,214.5,244,300
2023,8,211.4,256,294
2010,7,157.8,244,272
2011,7,193.4,250,294
2019,9,214.5,244,300
2018,7,222.2,244,300
2013,6,170.3,244,300
2022,8,215.3,244,300
2020,6,217.4,250,272
2020,6,217.4,244,289
2013,7,159.9,267,289
2021,6,211.7,244,300
2020,6,217.4,244,300
2016,8,170.4,244,300
2019,7,144.4,250,300
2020,6,217.4,244,289
2013,7,182.2,244,294
2019,6,177.6,244,300
2019,9,177.6,244,300
2023,8,201.5,256,294
2010,7,171.5,244,272
2011,7,177.3,250,294
2019,9,177.6,244,300
2018,7,162.5,244,300
2013,6,182.2,244,300
2022,8,222.6,244,300
2020,6,197.3,250,272
2020,6,197.3,244,289
2013,7,203.1,267,289
2021,6,178.8,244,300
2020,6,197.3,244,300
2016,8,140.7,244,300
2019,7,191.4,250,300
2020,6,197.3,244,289
2013,7,168.6,244,294
2019,6,178.6,244,300
2019,9,178.6,244,300
2023,8,233,256,294
2010,7,184.9,244,272
2011,7,188.9,250,294
2019,9,178.6,244,300
2018,7,207,244,300
2013,6,168.6,244,300
2022,8,236,244,300
2020,6,216.1,250,272
2020,6,216.1,244,289
2013,7,181.6,267,289
2021,6,194.8,244,300
2020,6,216.1,244,300
2016,8,184.4,244,300
2019,7,184.2,250,300
2020,6,216.1,244,289
2013,7,169.1,244,294
2019,6,217.1,244,300
2019,9,217.1,244,300
2023,8,199.9,256,294
2010,7,163.7,244,272
2011,7,187.4,250,294
2019,9,217.1,244,300
2018,7,225.5,244,300
2013,6,169.1,244,300
2022,8,152.9,244,300
2020,6,190.8,250,272
2020,6,190.8,244,289
2013,7,199.9,267,289
2021,6,219.5,244,300
2020,6,190.8,244,300
2016,8,205.2,244,300
2020,6,190.8,244,289
2013,7,161.5,244,294
2019,6,144.5,244,300
2019,9,144.5,244,300
2023,8,196,256,294
2010,7,179.4,244,272
2011,7,182.8,250,294
2019,9,144.5,244,300
2018,7,157,244,300
2013,6,161.5,244,300
2022,8,193.3,244,300
2020,6,183,250,272
2020,6,183,244,289
2013,7,157.3,267,289
2021,6,220.7,244,300
2020,6,183,244,300
2016,8,188,244,300
2020,6,183,244,289
2013,7,141.5,244,294
2019,6,156.4,244,300
2019,9,156.4,244,300
2023,8,162.4,256,294
2010,7,143.2,244,272
2011,7,182.8,250,294
2019,9,156.4,244,300
2018,7,151.4,244,300
2013,6,141.5,244,300
2022,8,224,244,300
2020,6,197.9,250,272
2020,6,197.9,244,289
2013,7,163.4,267,289
2021,6,195,244,300
2020,6,197.9,244,300
2016,8,169.9,244,300
2020,6,197.9,244,289
2013,7,179.5,244,294
2019,6,208.8,244,300
2019,9,208.8,244,300
2023,8,221.3,256,294
2010,7,142.3,244,272
2011,7,194,250,294
2019,9,208.8,244,300
2018,7,186.6,244,300
2013,6,179.5,244,300
2022,8,232.2,244,300
2020,6,219.1,250,272
2020,6,219.1,244,289
2013,7,186.4,267,289
2021,6,194.6,244,300
2020,6,219.1,244,300
2016,8,215.8,244,300
2020,6,219.1,244,289
2013,7,156.8,244,294
2019,6,229.4,244,300
2019,9,229.4,244,300
2023,8,189.1,256,294
2011,7,202.7,250,294
2019,9,229.4,244,300
2018,7,223.4,244,300
2013,6,156.8,244,300
2022,8,221.6,244,300
2020,6,224.5,250,272
2020,6,224.5,244,289
2013,7,197.6,267,289
2021,6,201.3,244,300
2020,6,224.5,244,300
2016,8,175,244,300
2020,6,224.5,244,289
2013,7,170.5,244,294
2019,6,185.3,244,300
2019,9,185.3,244,300
2023,8,211.9,256,294
2011,7,182.8,250,294
2019,9,185.3,244,300
2018,7,218.2,244,300
2013,6,170.5,244,300
2022,8,195.5,244,300
2020,6,188.1,250,272
2020,6,188.1,244,289
2013,7,194.2,267,289
2021,6,215.3,244,300
2020,6,188.1,244,300
2016,8,158.2,244,300
2020,6,188.1,244,289
2013,7,184.5,244,294
2019,6,207,244,300
2019,9,207,244,300
2023,8,211.8,256,294
2011,7,190,250,294
2019,9,207,244,300
2018,7,207.5,244,300
2013,6,184.5,244,300
2022,8,225.4,244,300
2020,6,225.7,250,272
2020,6,225.7,244,289
2013,7,174.5,267,289
2021,6,219.8,244,300
2020,6,225.7,244,300
2016,8,173.6,244,300
2020,6,225.7,244,289
2013,7,154.6,244,294
2019,6,177.9,244,300
2019,9,177.9,244,300
2023,8,219.8,256,294
2011,7,174.4,250,294
2019,9,177.9,244,300
2018,7,164.2,244,300
2013,6,154.6,244,300
2022,8,198.5,244,300
2020,6,195.9,250,272
2020,6,195.9,244,289
2013,7,181.8,267,289
2021,6,209.6,244,300
2020,6,195.9,244,300
2020,6,195.9,244,289
2013,7,170.2,244,294
2019,6,148.2,244,300
2019,9,148.2,244,300
2023,8,205.9,256,294
2011,7,183.7,250,294
2019,9,148.2,244,300
2018,7,151.9,244,300
2013,6,170.2,244,300
2022,8,218.4,244,300
2020,6,171.5,250,272
2020,6,171.5,244,289
2013,7,187.6,267,289
2021,6,210.5,244,300
2020,6,171.5,244,300
2020,6,171.5,244,289
2013,7,170,244,294
2019,6,210.6,244,300
2019,9,210.6,244,300
2023,8,195.6,256,294
2011,7,179,250,294
2019,9,210.6,244,300
2018,7,197.2,244,300
2013,6,170,244,300
2022,8,233.3,244,300
2020,6,190.5,250,272
2020,6,190.5,244,289
2013,7,185.7,267,289
2021,6,181.6,244,300
2020,6,190.5,244,300
2020,6,190.5,244,289
2013,7,163.2,244,294
2019,6,221.9,244,300
2019,9,221.9,244,300
2023,8,213,256,294
2011,7,151.4,250,294
2019,9,221.9,244,300
2018,7,225.2,244,300
2013,6,163.2,244,300
2022,8,183.1,244,300
2013,7,189.3,267,289
2021,6,210.8,244,300
2013,7,167.1,244,294
2019,6,201.1,244,300
2019,9,201.1,244,300
2023,8,208.9,256,294
2011,7,160.4,250,294
2019,9,201.1,244,300
2018,7,174.7,244,300
2013,6,167.1,244,300
2022,8,219.2,244,300
2021,6,224.1,244,300
2013,7,146.2,244,294
2019,6,201.1,244,300
2019,9,201.1,244,300
2023,8,226.1,256,294
2019,9,201.1,244,300
2018,7,230.4,244,300
2013,6,146.2,244,300
2022,8,205.4,244,300
2019,6,206.4,244,300
2019,9,206.4,244,300
2023,8,219.6,256,294
2019,9,206.4,244,300
2018,7,170.6,244,300
2022,8,214.9,244,300
2019,6,230.8,244,300
2019,9,230.8,244,300
2023,8,202.4,256,294
2019,9,230.8,244,300
2018,7,216.5,244,300
2022,8,205,244,300
2019,6,205.9,244,300
2019,9,205.9,244,300
2023,8,211.6,256,294
2019,9,205.9,244,300
2018,7,201.2,244,300
2022,8,219.4,244,300
2019,6,211.8,244,300
2019,9,211.8,244,300
2023,8,179.2,256,294
2019,9,211.8,244,300
2018,7,217.1,244,300
2022,8,224.6,244,300
2019,6,192.4,244,300
2019,9,192.4,244,300
2023,8,216,256,294
2019,9,192.4,244,300
2018,7,202.3,244,300
2022,8,212.2,244,300
2019,6,208.5,244,300
2019,9,208.5,244,300
2023,8,197.7,256,294
2019,9,208.5,244,300
2018,7,218.9,244,300
2022,8,214.7,244,300
2019,6,219.7,244,300
2019,9,219.7,244,300
2023,8,203.3,256,294
2019,9,219.7,244,300
2018,7,219.5,244,300
2022,8,227.6,244,300
2019,6,204.2,244,300
2019,9,204.2,244,300
2023,8,237.6,256,294
2019,9,204.2,244,300
2018,7,197.5,244,300
2022,8,210.5,244,300
2019,6,204.6,244,300
2019,9,204.6,244,300
2023,8,173.1,256,294
2019,9,204.6,244,300
2018,7,224.6,244,300
2022,8,153.1,244,300
2019,6,215,244,300
2019,9,215,244,300
2023,8,192.2,256,294
2019,9,215,244,300
2018,7,235,244,300
2022,8,215.2,244,300
2019,6,225.3,244,300
2019,9,225.3,244,300
2023,8,203.9,256,294
2019,9,225.3,244,300
2018,7,208.8,244,300
2022,8,157.6,244,300
2019,6,163.2,244,300
2019,9,163.2,244,300
2023,8,185.9,256,294
2019,9,163.2,244,300
2018,7,141.5,244,300
2022,8,155.3,244,300
2019,6,192.7,244,300
2019,9,192.7,244,300
2023,8,194.2,256,294
2019,9,192.7,244,300
2018,7,193.5,244,300
2019,6,171.6,244,300
2019,9,171.6,244,300
2023,8,209.3,256,294
2019,9,171.6,244,300
2018,7,173.2,244,300
2019,6,177.5,244,300
2019,9,177.5,244,300
2023,8,211.4,256,294
2019,9,177.5,244,300
2018,7,142.3,244,300
